area_name,area_code,date,cases,rolling_sum,rolling_rate,age_band,age_lower,age_higher,population
London,E12000007,2022-03-07,202,1158,364,65 - 69 years,65,69,318142
London,E12000007,2022-03-07,193,877,312.7,70 - 74 years,70,74,280432
London,E12000007,2022-03-07,143,622,316.7,75 - 79 years,75,79,196419
London,E12000007,2022-03-07,68,369,244.4,80 - 84 years,80,84,150980
London,E12000007,2022-03-07,52,241,256.9,85 - 89 years,85,89,93808
London,E12000007,2022-03-07,59,177,301.7,90+ years,90,90,58672
London,E12000007,2022-03-07,10,31,0,unassigned,NA,NA,NA
London,E12000007,2022-03-06,136,756,126.9,0 - 4 years,0,4,595799
London,E12000007,2022-03-06,307,1441,237.7,5 - 9 years,5,9,606333
London,E12000007,2022-03-06,298,1404,254.9,10 - 14 years,10,14,550753
London,E12000007,2022-03-06,224,1297,273.4,15 - 19 years,15,19,474456
London,E12000007,2022-03-06,277,2233,401.2,20 - 24 years,20,24,556594
London,E12000007,2022-03-06,522,4028,531.5,25 - 29 years,25,29,757848
London,E12000007,2022-03-06,592,4261,518.3,30 - 34 years,30,34,822084
London,E12000007,2022-03-06,544,3664,469.8,35 - 39 years,35,39,779934
London,E12000007,2022-03-06,452,3150,465,40 - 44 years,40,44,677463
London,E12000007,2022-03-06,359,2559,427.5,45 - 49 years,45,49,598535
London,E12000007,2022-03-06,349,2199,385.8,50 - 54 years,50,54,569938
London,E12000007,2022-03-06,292,1945,382.3,55 - 59 years,55,59,508722
London,E12000007,2022-03-06,220,1488,366.9,60 - 64 years,60,64,405576
London,E12000007,2022-03-06,147,1103,346.7,65 - 69 years,65,69,318142
London,E12000007,2022-03-06,132,783,279.2,70 - 74 years,70,74,280432
London,E12000007,2022-03-06,76,564,287.1,75 - 79 years,75,79,196419
London,E12000007,2022-03-06,43,353,233.8,80 - 84 years,80,84,150980
London,E12000007,2022-03-06,26,218,232.4,85 - 89 years,85,89,93808
London,E12000007,2022-03-06,19,154,262.5,90+ years,90,90,58672
London,E12000007,2022-03-06,0,25,0,unassigned,NA,NA,NA
London,E12000007,2022-03-05,109,713,119.7,0 - 4 years,0,4,595799
London,E12000007,2022-03-05,202,1281,211.3,5 - 9 years,5,9,606333
London,E12000007,2022-03-05,225,1245,226.1,10 - 14 years,10,14,550753
London,E12000007,2022-03-05,179,1216,256.3,15 - 19 years,15,19,474456
London,E12000007,2022-03-05,257,2175,390.8,20 - 24 years,20,24,556594
London,E12000007,2022-03-05,456,3864,509.9,25 - 29 years,25,29,757848
London,E12000007,2022-03-05,496,4046,492.2,30 - 34 years,30,34,822084
London,E12000007,2022-03-05,443,3500,448.8,35 - 39 years,35,39,779934
London,E12000007,2022-03-05,403,2990,441.4,40 - 44 years,40,44,677463
London,E12000007,2022-03-05,297,2434,406.7,45 - 49 years,45,49,598535
London,E12000007,2022-03-05,287,2076,364.3,50 - 54 years,50,54,569938
London,E12000007,2022-03-05,236,1830,359.7,55 - 59 years,55,59,508722
London,E12000007,2022-03-05,181,1402,345.7,60 - 64 years,60,64,405576
London,E12000007,2022-03-05,158,1052,330.7,65 - 69 years,65,69,318142
London,E12000007,2022-03-05,106,730,260.3,70 - 74 years,70,74,280432
London,E12000007,2022-03-05,83,528,268.8,75 - 79 years,75,79,196419
London,E12000007,2022-03-05,50,351,232.5,80 - 84 years,80,84,150980
London,E12000007,2022-03-05,34,212,226,85 - 89 years,85,89,93808
London,E12000007,2022-03-05,15,140,238.6,90+ years,90,90,58672
London,E12000007,2022-03-05,1,26,0,unassigned,NA,NA,NA
London,E12000007,2022-03-04,89,670,112.5,0 - 4 years,0,4,595799
London,E12000007,2022-03-04,203,1207,199.1,5 - 9 years,5,9,606333
London,E12000007,2022-03-04,203,1113,202.1,10 - 14 years,10,14,550753
London,E12000007,2022-03-04,173,1135,239.2,15 - 19 years,15,19,474456
London,E12000007,2022-03-04,308,2090,375.5,20 - 24 years,20,24,556594
London,E12000007,2022-03-04,494,3716,490.3,25 - 29 years,25,29,757848
London,E12000007,2022-03-04,539,3872,471,30 - 34 years,30,34,822084
London,E12000007,2022-03-04,506,3331,427.1,35 - 39 years,35,39,779934
London,E12000007,2022-03-04,431,2843,419.7,40 - 44 years,40,44,677463
London,E12000007,2022-03-04,353,2324,388.3,45 - 49 years,45,49,598535
London,E12000007,2022-03-04,303,1983,347.9,50 - 54 years,50,54,569938
London,E12000007,2022-03-04,279,1746,343.2,55 - 59 years,55,59,508722
London,E12000007,2022-03-04,221,1349,332.6,60 - 64 years,60,64,405576
London,E12000007,2022-03-04,177,982,308.7,65 - 69 years,65,69,318142
London,E12000007,2022-03-04,111,695,247.8,70 - 74 years,70,74,280432
London,E12000007,2022-03-04,91,500,254.6,75 - 79 years,75,79,196419
London,E12000007,2022-03-04,58,325,215.3,80 - 84 years,80,84,150980
London,E12000007,2022-03-04,36,204,217.5,85 - 89 years,85,89,93808
London,E12000007,2022-03-04,23,143,243.7,90+ years,90,90,58672
London,E12000007,2022-03-04,5,26,0,unassigned,NA,NA,NA
London,E12000007,2022-03-03,89,646,108.4,0 - 4 years,0,4,595799
London,E12000007,2022-03-03,189,1121,184.9,5 - 9 years,5,9,606333
London,E12000007,2022-03-03,165,1004,182.3,10 - 14 years,10,14,550753
London,E12000007,2022-03-03,171,1077,227,15 - 19 years,15,19,474456
London,E12000007,2022-03-03,332,2060,370.1,20 - 24 years,20,24,556594
London,E12000007,2022-03-03,625,3618,477.4,25 - 29 years,25,29,757848
London,E12000007,2022-03-03,664,3720,452.5,30 - 34 years,30,34,822084
London,E12000007,2022-03-03,527,3167,406.1,35 - 39 years,35,39,779934
London,E12000007,2022-03-03,479,2688,396.8,40 - 44 years,40,44,677463
London,E12000007,2022-03-03,380,2189,365.7,45 - 49 years,45,49,598535
London,E12000007,2022-03-03,333,1882,330.2,50 - 54 years,50,54,569938
London,E12000007,2022-03-03,302,1630,320.4,55 - 59 years,55,59,508722
London,E12000007,2022-03-03,205,1245,307,60 - 64 years,60,64,405576
London,E12000007,2022-03-03,147,904,284.1,65 - 69 years,65,69,318142
London,E12000007,2022-03-03,129,660,235.4,70 - 74 years,70,74,280432
London,E12000007,2022-03-03,78,457,232.7,75 - 79 years,75,79,196419
London,E12000007,2022-03-03,43,297,196.7,80 - 84 years,80,84,150980
London,E12000007,2022-03-03,40,189,201.5,85 - 89 years,85,89,93808
London,E12000007,2022-03-03,18,132,225,90+ years,90,90,58672
London,E12000007,2022-03-03,5,27,0,unassigned,NA,NA,NA
London,E12000007,2022-03-02,114,625,104.9,0 - 4 years,0,4,595799
London,E12000007,2022-03-02,153,1030,169.9,5 - 9 years,5,9,606333
London,E12000007,2022-03-02,160,959,174.1,10 - 14 years,10,14,550753
London,E12000007,2022-03-02,174,1041,219.4,15 - 19 years,15,19,474456
London,E12000007,2022-03-02,378,2011,361.3,20 - 24 years,20,24,556594
London,E12000007,2022-03-02,657,3467,457.5,25 - 29 years,25,29,757848
London,E12000007,2022-03-02,735,3515,427.6,30 - 34 years,30,34,822084
London,E12000007,2022-03-02,586,3010,385.9,35 - 39 years,35,39,779934
London,E12000007,2022-03-02,470,2520,372,40 - 44 years,40,44,677463
London,E12000007,2022-03-02,437,2024,338.2,45 - 49 years,45,49,598535
London,E12000007,2022-03-02,311,1782,312.7,50 - 54 years,50,54,569938
London,E12000007,2022-03-02,299,1532,301.1,55 - 59 years,55,59,508722
London,E12000007,2022-03-02,231,1199,295.6,60 - 64 years,60,64,405576
London,E12000007,2022-03-02,155,869,273.1,65 - 69 years,65,69,318142
London,E12000007,2022-03-02,117,620,221.1,70 - 74 years,70,74,280432
London,E12000007,2022-03-02,82,436,222,75 - 79 years,75,79,196419
London,E12000007,2022-03-02,63,281,186.1,80 - 84 years,80,84,150980
London,E12000007,2022-03-02,26,171,182.3,85 - 89 years,85,89,93808
London,E12000007,2022-03-02,33,125,213,90+ years,90,90,58672
London,E12000007,2022-03-02,5,33,0,unassigned,NA,NA,NA
London,E12000007,2022-03-01,110,576,96.7,0 - 4 years,0,4,595799
London,E12000007,2022-03-01,195,975,160.8,5 - 9 years,5,9,606333
London,E12000007,2022-03-01,175,927,168.3,10 - 14 years,10,14,550753
London,E12000007,2022-03-01,183,1040,219.2,15 - 19 years,15,19,474456
London,E12000007,2022-03-01,355,2018,362.6,20 - 24 years,20,24,556594
London,E12000007,2022-03-01,632,3402,448.9,25 - 29 years,25,29,757848
London,E12000007,2022-03-01,651,3385,411.8,30 - 34 years,30,34,822084
London,E12000007,2022-03-01,510,2886,370,35 - 39 years,35,39,779934
London,E12000007,2022-03-01,440,2427,358.2,40 - 44 years,40,44,677463
London,E12000007,2022-03-01,350,1913,319.6,45 - 49 years,45,49,598535
London,E12000007,2022-03-01,322,1720,301.8,50 - 54 years,50,54,569938
London,E12000007,2022-03-01,262,1439,282.9,55 - 59 years,55,59,508722
London,E12000007,2022-03-01,215,1131,278.9,60 - 64 years,60,64,405576
London,E12000007,2022-03-01,172,825,259.3,65 - 69 years,65,69,318142
London,E12000007,2022-03-01,89,595,212.2,70 - 74 years,70,74,280432
London,E12000007,2022-03-01,69,398,202.6,75 - 79 years,75,79,196419
London,E12000007,2022-03-01,44,253,167.6,80 - 84 years,80,84,150980
London,E12000007,2022-03-01,27,174,185.5,85 - 89 years,85,89,93808
London,E12000007,2022-03-01,10,103,175.6,90+ years,90,90,58672
London,E12000007,2022-03-01,5,34,0,unassigned,NA,NA,NA
London,E12000007,2022-02-28,109,571,95.8,0 - 4 years,0,4,595799
London,E12000007,2022-02-28,192,893,147.3,5 - 9 years,5,9,606333
London,E12000007,2022-02-28,178,910,165.2,10 - 14 years,10,14,550753
London,E12000007,2022-02-28,193,1074,226.4,15 - 19 years,15,19,474456
London,E12000007,2022-02-28,326,2021,363.1,20 - 24 years,20,24,556594
London,E12000007,2022-02-28,642,3409,449.8,25 - 29 years,25,29,757848
London,E12000007,2022-02-28,584,3428,417,30 - 34 years,30,34,822084
London,E12000007,2022-02-28,548,2869,367.9,35 - 39 years,35,39,779934
London,E12000007,2022-02-28,475,2414,356.3,40 - 44 years,40,44,677463
London,E12000007,2022-02-28,383,1899,317.3,45 - 49 years,45,49,598535
London,E12000007,2022-02-28,294,1716,301.1,50 - 54 years,50,54,569938
London,E12000007,2022-02-28,275,1395,274.2,55 - 59 years,55,59,508722
London,E12000007,2022-02-28,215,1122,276.6,60 - 64 years,60,64,405576
London,E12000007,2022-02-28,147,771,242.3,65 - 69 years,65,69,318142
London,E12000007,2022-02-28,99,595,212.2,70 - 74 years,70,74,280432
London,E12000007,2022-02-28,85,390,198.6,75 - 79 years,75,79,196419
London,E12000007,2022-02-28,52,241,159.6,80 - 84 years,80,84,150980
London,E12000007,2022-02-28,29,180,191.9,85 - 89 years,85,89,93808
London,E12000007,2022-02-28,36,113,192.6,90+ years,90,90,58672
London,E12000007,2022-02-28,4,41,0,unassigned,NA,NA,NA
London,E12000007,2022-02-27,93,571,95.8,0 - 4 years,0,4,595799
London,E12000007,2022-02-27,147,892,147.1,5 - 9 years,5,9,606333
London,E12000007,2022-02-27,139,967,175.6,10 - 14 years,10,14,550753
London,E12000007,2022-02-27,143,1153,243,15 - 19 years,15,19,474456
London,E12000007,2022-02-27,219,2126,382,20 - 24 years,20,24,556594
London,E12000007,2022-02-27,358,3505,462.5,25 - 29 years,25,29,757848
London,E12000007,2022-02-27,377,3526,428.9,30 - 34 years,30,34,822084
London,E12000007,2022-02-27,380,2889,370.4,35 - 39 years,35,39,779934
London,E12000007,2022-02-27,292,2436,359.6,40 - 44 years,40,44,677463
London,E12000007,2022-02-27,234,1925,321.6,45 - 49 years,45,49,598535
London,E12000007,2022-02-27,226,1777,311.8,50 - 54 years,50,54,569938
London,E12000007,2022-02-27,177,1386,272.4,55 - 59 years,55,59,508722
London,E12000007,2022-02-27,134,1138,280.6,60 - 64 years,60,64,405576
London,E12000007,2022-02-27,96,755,237.3,65 - 69 years,65,69,318142
London,E12000007,2022-02-27,79,630,224.7,70 - 74 years,70,74,280432
London,E12000007,2022-02-27,40,362,184.3,75 - 79 years,75,79,196419
London,E12000007,2022-02-27,41,237,157,80 - 84 years,80,84,150980
London,E12000007,2022-02-27,20,177,188.7,85 - 89 years,85,89,93808
London,E12000007,2022-02-27,5,103,175.6,90+ years,90,90,58672
London,E12000007,2022-02-27,1,44,0,unassigned,NA,NA,NA
London,E12000007,2022-02-26,66,575,96.5,0 - 4 years,0,4,595799
London,E12000007,2022-02-26,128,908,149.8,5 - 9 years,5,9,606333
London,E12000007,2022-02-26,93,1103,200.3,10 - 14 years,10,14,550753
London,E12000007,2022-02-26,98,1282,270.2,15 - 19 years,15,19,474456
London,E12000007,2022-02-26,172,2268,407.5,20 - 24 years,20,24,556594
London,E12000007,2022-02-26,308,3705,488.9,25 - 29 years,25,29,757848
London,E12000007,2022-02-26,322,3712,451.5,30 - 34 years,30,34,822084
London,E12000007,2022-02-26,274,3014,386.4,35 - 39 years,35,39,779934
London,E12000007,2022-02-26,256,2609,385.1,40 - 44 years,40,44,677463
London,E12000007,2022-02-26,187,2052,342.8,45 - 49 years,45,49,598535
London,E12000007,2022-02-26,194,1819,319.2,50 - 54 years,50,54,569938
London,E12000007,2022-02-26,152,1459,286.8,55 - 59 years,55,59,508722
London,E12000007,2022-02-26,128,1163,286.8,60 - 64 years,60,64,405576
London,E12000007,2022-02-26,88,781,245.5,65 - 69 years,65,69,318142
London,E12000007,2022-02-26,71,634,226.1,70 - 74 years,70,74,280432
London,E12000007,2022-02-26,55,376,191.4,75 - 79 years,75,79,196419
London,E12000007,2022-02-26,24,229,151.7,80 - 84 years,80,84,150980
London,E12000007,2022-02-26,26,167,178,85 - 89 years,85,89,93808
London,E12000007,2022-02-26,18,116,197.7,90+ years,90,90,58672
London,E12000007,2022-02-26,1,43,0,unassigned,NA,NA,NA
London,E12000007,2022-02-25,65,604,101.4,0 - 4 years,0,4,595799
London,E12000007,2022-02-25,117,916,151.1,5 - 9 years,5,9,606333
London,E12000007,2022-02-25,94,1194,216.8,10 - 14 years,10,14,550753
London,E12000007,2022-02-25,115,1391,293.2,15 - 19 years,15,19,474456
London,E12000007,2022-02-25,278,2459,441.8,20 - 24 years,20,24,556594
London,E12000007,2022-02-25,396,3989,526.4,25 - 29 years,25,29,757848
London,E12000007,2022-02-25,387,3933,478.4,30 - 34 years,30,34,822084
London,E12000007,2022-02-25,342,3193,409.4,35 - 39 years,35,39,779934
London,E12000007,2022-02-25,276,2761,407.5,40 - 44 years,40,44,677463
London,E12000007,2022-02-25,218,2246,375.2,45 - 49 years,45,49,598535
London,E12000007,2022-02-25,202,1887,331.1,50 - 54 years,50,54,569938
London,E12000007,2022-02-25,163,1556,305.9,55 - 59 years,55,59,508722
London,E12000007,2022-02-25,117,1220,300.8,60 - 64 years,60,64,405576
London,E12000007,2022-02-25,99,821,258.1,65 - 69 years,65,69,318142
London,E12000007,2022-02-25,76,668,238.2,70 - 74 years,70,74,280432
London,E12000007,2022-02-25,48,382,194.5,75 - 79 years,75,79,196419
London,E12000007,2022-02-25,30,243,160.9,80 - 84 years,80,84,150980
London,E12000007,2022-02-25,21,164,174.8,85 - 89 years,85,89,93808
London,E12000007,2022-02-25,12,104,177.3,90+ years,90,90,58672
London,E12000007,2022-02-25,6,43,0,unassigned,NA,NA,NA
London,E12000007,2022-02-24,68,599,100.5,0 - 4 years,0,4,595799
London,E12000007,2022-02-24,98,892,147.1,5 - 9 years,5,9,606333
London,E12000007,2022-02-24,120,1236,224.4,10 - 14 years,10,14,550753
London,E12000007,2022-02-24,135,1420,299.3,15 - 19 years,15,19,474456
London,E12000007,2022-02-24,283,2468,443.4,20 - 24 years,20,24,556594
London,E12000007,2022-02-24,474,4025,531.1,25 - 29 years,25,29,757848
London,E12000007,2022-02-24,459,3963,482.1,30 - 34 years,30,34,822084
London,E12000007,2022-02-24,370,3216,412.3,35 - 39 years,35,39,779934
London,E12000007,2022-02-24,311,2816,415.7,40 - 44 years,40,44,677463
London,E12000007,2022-02-24,215,2280,380.9,45 - 49 years,45,49,598535
London,E12000007,2022-02-24,233,1903,333.9,50 - 54 years,50,54,569938
London,E12000007,2022-02-24,204,1568,308.2,55 - 59 years,55,59,508722
London,E12000007,2022-02-24,159,1233,304,60 - 64 years,60,64,405576
London,E12000007,2022-02-24,112,838,263.4,65 - 69 years,65,69,318142
London,E12000007,2022-02-24,89,679,242.1,70 - 74 years,70,74,280432
London,E12000007,2022-02-24,57,413,210.3,75 - 79 years,75,79,196419
London,E12000007,2022-02-24,27,250,165.6,80 - 84 years,80,84,150980
London,E12000007,2022-02-24,22,172,183.4,85 - 89 years,85,89,93808
London,E12000007,2022-02-24,11,111,189.2,90+ years,90,90,58672
London,E12000007,2022-02-24,11,38,0,unassigned,NA,NA,NA
London,E12000007,2022-02-23,65,640,107.4,0 - 4 years,0,4,595799
London,E12000007,2022-02-23,98,947,156.2,5 - 9 years,5,9,606333
London,E12000007,2022-02-23,128,1300,236,10 - 14 years,10,14,550753
London,E12000007,2022-02-23,173,1519,320.2,15 - 19 years,15,19,474456
London,E12000007,2022-02-23,385,2648,475.8,20 - 24 years,20,24,556594
London,E12000007,2022-02-23,592,4278,564.5,25 - 29 years,25,29,757848
London,E12000007,2022-02-23,605,4177,508.1,30 - 34 years,30,34,822084
London,E12000007,2022-02-23,462,3428,439.5,35 - 39 years,35,39,779934
London,E12000007,2022-02-23,377,3009,444.2,40 - 44 years,40,44,677463
London,E12000007,2022-02-23,326,2420,404.3,45 - 49 years,45,49,598535
London,E12000007,2022-02-23,249,2014,353.4,50 - 54 years,50,54,569938
London,E12000007,2022-02-23,206,1636,321.6,55 - 59 years,55,59,508722
London,E12000007,2022-02-23,163,1291,318.3,60 - 64 years,60,64,405576
London,E12000007,2022-02-23,111,893,280.7,65 - 69 years,65,69,318142
London,E12000007,2022-02-23,92,705,251.4,70 - 74 years,70,74,280432
London,E12000007,2022-02-23,44,437,222.5,75 - 79 years,75,79,196419
London,E12000007,2022-02-23,35,272,180.2,80 - 84 years,80,84,150980
London,E12000007,2022-02-23,29,181,192.9,85 - 89 years,85,89,93808
London,E12000007,2022-02-23,11,120,204.5,90+ years,90,90,58672
London,E12000007,2022-02-23,6,36,0,unassigned,NA,NA,NA
London,E12000007,2022-02-22,105,685,115,0 - 4 years,0,4,595799
London,E12000007,2022-02-22,113,1002,165.3,5 - 9 years,5,9,606333
London,E12000007,2022-02-22,158,1346,244.4,10 - 14 years,10,14,550753
London,E12000007,2022-02-22,217,1601,337.4,15 - 19 years,15,19,474456
London,E12000007,2022-02-22,358,2825,507.6,20 - 24 years,20,24,556594
London,E12000007,2022-02-22,639,4574,603.6,25 - 29 years,25,29,757848
London,E12000007,2022-02-22,694,4449,541.2,30 - 34 years,30,34,822084
London,E12000007,2022-02-22,493,3648,467.7,35 - 39 years,35,39,779934
London,E12000007,2022-02-22,427,3195,471.6,40 - 44 years,40,44,677463
London,E12000007,2022-02-22,336,2497,417.2,45 - 49 years,45,49,598535
London,E12000007,2022-02-22,318,2162,379.3,50 - 54 years,50,54,569938
London,E12000007,2022-02-22,218,1717,337.5,55 - 59 years,55,59,508722
London,E12000007,2022-02-22,206,1364,336.3,60 - 64 years,60,64,405576
London,E12000007,2022-02-22,118,932,293,65 - 69 years,65,69,318142
London,E12000007,2022-02-22,89,723,257.8,70 - 74 years,70,74,280432
London,E12000007,2022-02-22,61,469,238.8,75 - 79 years,75,79,196419
London,E12000007,2022-02-22,32,275,182.1,80 - 84 years,80,84,150980
London,E12000007,2022-02-22,33,188,200.4,85 - 89 years,85,89,93808
London,E12000007,2022-02-22,20,148,252.2,90+ years,90,90,58672
London,E12000007,2022-02-22,12,44,0,unassigned,NA,NA,NA
London,E12000007,2022-02-21,109,681,114.3,0 - 4 years,0,4,595799
London,E12000007,2022-02-21,191,1069,176.3,5 - 9 years,5,9,606333
London,E12000007,2022-02-21,235,1381,250.7,10 - 14 years,10,14,550753
London,E12000007,2022-02-21,272,1624,342.3,15 - 19 years,15,19,474456
London,E12000007,2022-02-21,431,2980,535.4,20 - 24 years,20,24,556594
London,E12000007,2022-02-21,738,4820,636,25 - 29 years,25,29,757848
London,E12000007,2022-02-21,682,4595,558.9,30 - 34 years,30,34,822084
London,E12000007,2022-02-21,568,3749,480.7,35 - 39 years,35,39,779934
London,E12000007,2022-02-21,497,3277,483.7,40 - 44 years,40,44,677463
London,E12000007,2022-02-21,409,2578,430.7,45 - 49 years,45,49,598535
London,E12000007,2022-02-21,355,2183,383,50 - 54 years,50,54,569938
London,E12000007,2022-02-21,266,1789,351.7,55 - 59 years,55,59,508722
London,E12000007,2022-02-21,231,1378,339.8,60 - 64 years,60,64,405576
London,E12000007,2022-02-21,131,953,299.6,65 - 69 years,65,69,318142
London,E12000007,2022-02-21,134,767,273.5,70 - 74 years,70,74,280432
London,E12000007,2022-02-21,57,485,246.9,75 - 79 years,75,79,196419
London,E12000007,2022-02-21,48,301,199.4,80 - 84 years,80,84,150980
London,E12000007,2022-02-21,26,177,188.7,85 - 89 years,85,89,93808
London,E12000007,2022-02-21,26,146,248.8,90+ years,90,90,58672
London,E12000007,2022-02-21,7,40,0,unassigned,NA,NA,NA
London,E12000007,2022-02-20,97,682,114.5,0 - 4 years,0,4,595799
